Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1655562560,200,,Aggregated,0.428571,0.000000,7800,8300,8500,9300,9400,9500,9500,9500,9500,9500,9500,13,0,7800.0,7609.007438769017,4033.64550400147,9483.08780699881,5061.384615384615
1655562561,200,GET,/productpage,0.428571,0.000000,7900,8300,9300,9300,9400,9500,9500,9500,9500,9500,9500,13,0,7800.0,7609.007438769017,4033.64550400147,9483.08780699881,5061.384615384615
1655562561,200,,Aggregated,0.428571,0.000000,7800,8300,8500,9300,9400,9500,9500,9500,9500,9500,9500,13,0,7800.0,7609.007438769017,4033.64550400147,9483.08780699881,5061.384615384615
1655562562,200,GET,/productpage,1.300000,0.000000,8300,9300,9500,11000,11000,12000,12000,12000,12000,12000,12000,16,0,7900.0,8321.357549999902,4033.64550400147,11934.427125001093,5104.75
1655562562,200,,Aggregated,1.300000,0.000000,8300,9300,9500,9500,11000,12000,12000,12000,12000,12000,12000,16,0,7900.0,8321.357549999902,4033.64550400147,11934.427125001093,5104.75
1655562563,200,GET,/productpage,1.300000,0.000000,9300,11000,12000,12000,13000,13000,13000,13000,13000,13000,13000,20,0,8500.0,9192.404338349843,4033.64550400147,12941.915925999638,5142.2
1655562563,200,,Aggregated,1.300000,0.000000,9300,11000,12000,12000,13000,13000,13000,13000,13000,13000,13000,20,0,8500.0,9192.404338349843,4033.64550400147,12941.915925999638,5142.2
1655562564,200,GET,/productpage,1.300000,0.000000,9300,11000,12000,12000,13000,13000,13000,13000,13000,13000,13000,20,0,8500.0,9192.404338349843,4033.64550400147,12941.915925999638,5142.2
1655562564,200,,Aggregated,1.300000,0.000000,9300,11000,12000,12000,13000,13000,13000,13000,13000,13000,13000,20,0,8500.0,9192.404338349843,4033.64550400147,12941.915925999638,5142.2
1655562565,200,GET,/productpage,1.700000,0.000000,11000,13000,13000,14000,15000,15000,15000,15000,15000,15000,15000,25,0,9500.0,10285.334991359996,4033.64550400147,14961.963415997161,5052.56
1655562565,200,,Aggregated,1.700000,0.000000,11000,13000,13000,14000,15000,15000,15000,15000,15000,15000,15000,25,0,9500.0,10285.334991359996,4033.64550400147,14961.963415997161,5052.56
1655562566,200,GET,/productpage,1.700000,0.000000,12000,13000,14000,15000,15000,15000,15000,15000,15000,15000,15000,28,0,11000.0,10824.909567892973,4033.64550400147,15433.233604002453,5042.571428571428
1655562566,200,,Aggregated,1.700000,0.000000,12000,13000,14000,15000,15000,15000,15000,15000,15000,15000,15000,28,0,11000.0,10824.909567892973,4033.64550400147,15433.233604002453,5042.571428571428
1655562567,200,GET,/productpage,2.000000,0.000000,14000,15000,15000,16000,17000,17000,17000,17000,17000,17000,17000,35,0,13000.0,11908.282516800164,4033.64550400147,16734.318955001072,5035.142857142857
1655562567,200,,Aggregated,2.000000,0.000000,14000,15000,15000,16000,17000,17000,17000,17000,17000,17000,17000,35,0,13000.0,11908.282516800164,4033.64550400147,16734.318955001072,5035.142857142857
1655562568,200,GET,/productpage,2.000000,0.000000,15000,15000,15000,16000,17000,17000,17000,17000,17000,17000,17000,35,0,13000.0,11908.282516800164,4033.64550400147,16734.318955001072,5035.142857142857
1655562568,200,,Aggregated,2.000000,0.000000,15000,15000,15000,16000,17000,17000,17000,17000,17000,17000,17000,35,0,13000.0,11908.282516800164,4033.64550400147,16734.318955001072,5035.142857142857
1655562569,200,GET,/productpage,3.200000,0.000000,15000,15000,16000,16000,17000,17000,19000,19000,19000,19000,19000,36,0,13000.0,12104.180142583575,4033.64550400147,18960.59704500294,5042.222222222223
1655562569,200,,Aggregated,3.200000,0.000000,15000,15000,16000,16000,17000,17000,19000,19000,19000,19000,19000,36,0,13000.0,12104.180142583575,4033.64550400147,18960.59704500294,5042.222222222223
1655562570,200,GET,/productpage,2.900000,0.000000,15000,15000,17000,17000,17000,19000,19000,19000,19000,19000,19000,37,0,13000.0,12288.265254000255,4033.64550400147,18960.59704500294,5049.027027027027
1655562570,200,,Aggregated,2.900000,0.000000,15000,15000,17000,17000,17000,19000,19000,19000,19000,19000,19000,37,0,13000.0,12288.265254000255,4033.64550400147,18960.59704500294,5049.027027027027
1655562571,200,GET,/productpage,2.500000,0.000000,15000,17000,17000,19000,20000,21000,21000,21000,21000,21000,21000,40,0,13000.0,12924.256398375112,4033.64550400147,20981.72544999761,5042.2
1655562571,200,,Aggregated,2.500000,0.000000,15000,17000,17000,19000,20000,21000,21000,21000,21000,21000,21000,40,0,13000.0,12924.256398375112,4033.64550400147,20981.72544999761,5042.2
1655562572,200,GET,/productpage,2.500000,0.000000,16000,17000,19000,20000,21000,21000,21000,21000,21000,21000,21000,43,0,14000.0,13465.665498837428,4033.64550400147,21015.272382999683,5036.418604651163
1655562572,200,,Aggregated,2.500000,0.000000,16000,17000,19000,20000,21000,21000,21000,21000,21000,21000,21000,43,0,14000.0,13465.665498837428,4033.64550400147,21015.272382999683,5036.418604651163
1655562573,200,GET,/productpage,2.500000,0.000000,17000,19000,20000,20000,21000,21000,21000,21000,21000,21000,21000,43,0,14000.0,13465.665498837428,4033.64550400147,21015.272382999683,5036.418604651163
1655562573,200,,Aggregated,2.500000,0.000000,17000,19000,20000,20000,21000,21000,21000,21000,21000,21000,21000,43,0,14000.0,13465.665498837428,4033.64550400147,21015.272382999683,5036.418604651163
1655562574,200,GET,/productpage,2.800000,0.000000,17000,20000,21000,21000,23000,23000,23000,23000,23000,23000,23000,46,0,15000.0,14088.884021717604,4033.64550400147,23406.486317999224,5031.391304347826
1655562574,200,,Aggregated,2.800000,0.000000,17000,20000,21000,21000,23000,23000,23000,23000,23000,23000,23000,46,0,15000.0,14088.884021717604,4033.64550400147,23406.486317999224,5031.391304347826
1655562575,200,GET,/productpage,2.600000,0.000000,20000,21000,21000,23000,23000,24000,24000,24000,24000,24000,24000,47,0,15000.0,14296.311581744876,4033.64550400147,23837.97934299946,5015.702127659574
1655562575,200,,Aggregated,2.600000,0.000000,20000,21000,21000,23000,23000,24000,24000,24000,24000,24000,24000,47,0,15000.0,14296.311581744876,4033.64550400147,23837.97934299946,5015.702127659574
1655562576,200,GET,/productpage,2.500000,0.000000,20000,21000,23000,23000,24000,25000,25000,25000,25000,25000,25000,49,0,15000.0,14730.127522714462,4033.64550400147,24936.602462999872,5026.9795918367345
1655562576,200,,Aggregated,2.500000,0.000000,20000,21000,23000,23000,24000,25000,25000,25000,25000,25000,25000,49,0,15000.0,14730.127522714462,4033.64550400147,24936.602462999872,5026.9795918367345
1655562577,200,GET,/productpage,2.500000,0.000000,21000,23000,23000,24000,25000,25000,25000,25000,25000,25000,25000,49,0,15000.0,14730.127522714462,4033.64550400147,24936.602462999872,5026.9795918367345
1655562577,200,,Aggregated,2.500000,0.000000,21000,23000,23000,24000,25000,25000,25000,25000,25000,25000,25000,49,0,15000.0,14730.127522714462,4033.64550400147,24936.602462999872,5026.9795918367345
1655562578,200,GET,/productpage,2.500000,0.000000,21000,23000,23000,24000,25000,25000,25000,25000,25000,25000,25000,49,0,15000.0,14730.127522714462,4033.64550400147,24936.602462999872,5026.9795918367345
1655562578,200,,Aggregated,2.500000,0.000000,21000,23000,23000,24000,25000,25000,25000,25000,25000,25000,25000,49,0,15000.0,14730.127522714462,4033.64550400147,24936.602462999872,5026.9795918367345
1655562579,200,GET,/productpage,2.500000,0.000000,21000,23000,23000,24000,25000,25000,25000,25000,25000,25000,25000,49,0,15000.0,14730.127522714462,4033.64550400147,24936.602462999872,5026.9795918367345
1655562579,200,,Aggregated,2.500000,0.000000,21000,23000,23000,24000,25000,25000,25000,25000,25000,25000,25000,49,0,15000.0,14730.127522714462,4033.64550400147,24936.602462999872,5026.9795918367345
1655562580,200,GET,/productpage,1.400000,0.000000,23000,23000,25000,25000,25000,29000,29000,29000,29000,29000,29000,50,0,15000.0,15008.220925580172,4033.64550400147,28634.79766599994,5012.32
1655562580,200,,Aggregated,1.400000,0.000000,23000,23000,25000,25000,25000,29000,29000,29000,29000,29000,29000,50,0,15000.0,15008.220925580172,4033.64550400147,28634.79766599994,5012.32
1655562581,200,GET,/productpage,1.400000,0.000000,23000,25000,25000,29000,29000,29000,29000,29000,29000,29000,29000,52,0,15000.0,15560.460599173266,4033.64550400147,29456.606715000817,5023.153846153846
1655562581,200,,Aggregated,1.400000,0.000000,23000,25000,25000,29000,29000,29000,29000,29000,29000,29000,29000,52,0,15000.0,15560.460599173266,4033.64550400147,29456.606715000817,5023.153846153846
1655562582,200,GET,/productpage,1.400000,0.000000,25000,25000,29000,29000,29000,29000,29000,29000,29000,29000,29000,52,0,15000.0,15560.460599173266,4033.64550400147,29456.606715000817,5023.153846153846
1655562582,200,,Aggregated,1.400000,0.000000,25000,25000,29000,29000,29000,29000,29000,29000,29000,29000,29000,52,0,15000.0,15560.460599173266,4033.64550400147,29456.606715000817,5023.153846153846
1655562583,200,GET,/productpage,1.400000,0.000000,29000,29000,29000,29000,32000,32000,32000,32000,32000,32000,32000,53,0,15000.0,15868.547172490786,4033.64550400147,31889.048985001864,5028.264150943396
1655562583,200,,Aggregated,1.400000,0.000000,29000,29000,29000,29000,32000,32000,32000,32000,32000,32000,32000,53,0,15000.0,15868.547172490786,4033.64550400147,31889.048985001864,5028.264150943396
1655562584,200,GET,/productpage,1.400000,0.000000,29000,29000,29000,29000,32000,32000,32000,32000,32000,32000,32000,53,0,15000.0,15868.547172490786,4033.64550400147,31889.048985001864,5028.264150943396
1655562584,200,,Aggregated,1.400000,0.000000,29000,29000,29000,29000,32000,32000,32000,32000,32000,32000,32000,53,0,15000.0,15868.547172490786,4033.64550400147,31889.048985001864,5028.264150943396
1655562585,200,GET,/productpage,1.400000,0.000000,29000,29000,29000,29000,32000,32000,32000,32000,32000,32000,32000,53,0,15000.0,15868.547172490786,4033.64550400147,31889.048985001864,5028.264150943396
1655562585,200,,Aggregated,1.400000,0.000000,29000,29000,29000,29000,32000,32000,32000,32000,32000,32000,32000,53,0,15000.0,15868.547172490786,4033.64550400147,31889.048985001864,5028.264150943396
1655562586,200,GET,/productpage,0.900000,0.000000,29000,29000,32000,32000,35000,35000,35000,35000,35000,35000,35000,54,0,15000.0,16228.348970074338,4033.64550400147,35297.84424200261,5014.666666666667
1655562586,200,,Aggregated,0.900000,0.000000,29000,29000,32000,32000,35000,35000,35000,35000,35000,35000,35000,54,0,15000.0,16228.348970074338,4033.64550400147,35297.84424200261,5014.666666666667
1655562587,200,GET,/productpage,0.900000,0.000000,29000,32000,32000,35000,35000,35000,35000,35000,35000,35000,35000,54,0,15000.0,16228.348970074338,4033.64550400147,35297.84424200261,5014.666666666667
1655562587,200,,Aggregated,0.900000,0.000000,29000,32000,32000,35000,35000,35000,35000,35000,35000,35000,35000,54,0,15000.0,16228.348970074338,4033.64550400147,35297.84424200261,5014.666666666667
1655562588,200,GET,/productpage,0.900000,0.000000,29000,32000,32000,35000,35000,35000,35000,35000,35000,35000,35000,54,0,15000.0,16228.348970074338,4033.64550400147,35297.84424200261,5014.666666666667
1655562588,200,,Aggregated,0.900000,0.000000,29000,32000,32000,35000,35000,35000,35000,35000,35000,35000,35000,54,0,15000.0,16228.348970074338,4033.64550400147,35297.84424200261,5014.666666666667
1655562589,200,GET,/productpage,0.900000,0.000000,32000,32000,35000,35000,35000,35000,35000,35000,35000,35000,35000,54,0,15000.0,16228.348970074338,4033.64550400147,35297.84424200261,5014.666666666667
1655562589,200,,Aggregated,0.900000,0.000000,32000,32000,35000,35000,35000,35000,35000,35000,35000,35000,35000,54,0,15000.0,16228.348970074338,4033.64550400147,35297.84424200261,5014.666666666667
1655562590,200,GET,/productpage,0.500000,0.000000,32000,35000,35000,38000,38000,38000,38000,38000,38000,38000,38000,55,0,15000.0,16628.73381547298,4033.64550400147,38249.51546699958,5019.745454545455
1655562590,200,,Aggregated,0.500000,0.000000,32000,35000,35000,38000,38000,38000,38000,38000,38000,38000,38000,55,0,15000.0,16628.73381547298,4033.64550400147,38249.51546699958,5019.745454545455
1655562591,200,GET,/productpage,0.500000,0.000000,35000,35000,38000,38000,38000,38000,38000,38000,38000,38000,38000,55,0,15000.0,16628.73381547298,4033.64550400147,38249.51546699958,5019.745454545455
1655562591,200,,Aggregated,0.500000,0.000000,35000,35000,38000,38000,38000,38000,38000,38000,38000,38000,38000,55,0,15000.0,16628.73381547298,4033.64550400147,38249.51546699958,5019.745454545455
1655562592,200,GET,/productpage,0.500000,0.000000,38000,38000,40000,40000,40000,40000,40000,40000,40000,40000,40000,56,0,15000.0,17051.921387143077,4033.64550400147,40327.23782899848,5024.571428571428
1655562592,200,,Aggregated,0.500000,0.000000,38000,38000,40000,40000,40000,40000,40000,40000,40000,40000,40000,56,0,15000.0,17051.921387143077,4033.64550400147,40327.23782899848,5024.571428571428
1655562593,200,GET,/productpage,0.500000,0.000000,38000,38000,40000,40000,40000,40000,40000,40000,40000,40000,40000,56,0,15000.0,17051.921387143077,4033.64550400147,40327.23782899848,5024.571428571428
1655562593,200,,Aggregated,0.500000,0.000000,38000,38000,40000,40000,40000,40000,40000,40000,40000,40000,40000,56,0,15000.0,17051.921387143077,4033.64550400147,40327.23782899848,5024.571428571428
1655562594,200,GET,/productpage,0.300000,0.000000,40000,40000,43000,43000,43000,43000,43000,43000,43000,43000,43000,57,0,15000.0,17502.159009824827,4033.64550400147,42715.46588000274,5029.298245614035
1655562594,200,,Aggregated,0.300000,0.000000,40000,40000,43000,43000,43000,43000,43000,43000,43000,43000,43000,57,0,15000.0,17502.159009824827,4033.64550400147,42715.46588000274,5029.298245614035
1655562595,200,GET,/productpage,0.300000,0.000000,40000,40000,43000,43000,43000,43000,43000,43000,43000,43000,43000,57,0,15000.0,17502.159009824827,4033.64550400147,42715.46588000274,5029.298245614035
1655562595,200,,Aggregated,0.300000,0.000000,40000,40000,43000,43000,43000,43000,43000,43000,43000,43000,43000,57,0,15000.0,17502.159009824827,4033.64550400147,42715.46588000274,5029.298245614035
1655562596,200,GET,/productpage,0.400000,0.000000,43000,43000,44000,44000,44000,44000,44000,44000,44000,44000,44000,59,0,16000.0,18412.735739796783,4033.64550400147,44434.61229499735,5004.372881355932
1655562596,200,,Aggregated,0.400000,0.000000,43000,43000,44000,44000,44000,44000,44000,44000,44000,44000,44000,59,0,16000.0,18412.735739796783,4033.64550400147,44434.61229499735,5004.372881355932
1655562597,200,GET,/productpage,0.400000,0.000000,44000,44000,45000,45000,46000,46000,46000,46000,46000,46000,46000,61,0,16000.0,19304.92059013132,4033.64550400147,45836.61226900222,4997.475409836065
1655562597,200,,Aggregated,0.400000,0.000000,44000,44000,45000,45000,46000,46000,46000,46000,46000,46000,46000,61,0,16000.0,19304.92059013132,4033.64550400147,45836.61226900222,4997.475409836065
1655562598,200,GET,/productpage,0.500000,0.000000,45000,46000,47000,47000,47000,47000,47000,47000,47000,47000,47000,65,0,17000.0,20988.006888877026,4033.64550400147,46939.54852599927,5000.215384615384
1655562598,200,,Aggregated,0.500000,0.000000,45000,46000,47000,47000,47000,47000,47000,47000,47000,47000,47000,65,0,17000.0,20988.006888877026,4033.64550400147,46939.54852599927,5000.215384615384
1655562599,200,GET,/productpage,0.500000,0.000000,46000,46000,47000,47000,47000,47000,47000,47000,47000,47000,47000,66,0,17000.0,21386.0191931213,4033.64550400147,47256.81896899914,4989.515151515152
1655562599,200,,Aggregated,0.500000,0.000000,46000,46000,47000,47000,47000,47000,47000,47000,47000,47000,47000,66,0,17000.0,21386.0191931213,4033.64550400147,47256.81896899914,4989.515151515152
1655562600,200,GET,/productpage,0.500000,0.000000,46000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,66,0,17000.0,21386.0191931213,4033.64550400147,47256.81896899914,4989.515151515152
1655562600,200,,Aggregated,0.500000,0.000000,46000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,66,0,17000.0,21386.0191931213,4033.64550400147,47256.81896899914,4989.515151515152
1655562601,200,GET,/productpage,0.500000,0.000000,46000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,66,0,17000.0,21386.0191931213,4033.64550400147,47256.81896899914,4989.515151515152
1655562601,200,,Aggregated,0.500000,0.000000,46000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,66,0,17000.0,21386.0191931213,4033.64550400147,47256.81896899914,4989.515151515152
1655562602,200,GET,/productpage,0.500000,0.000000,46000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,66,0,17000.0,21386.0191931213,4033.64550400147,47256.81896899914,4989.515151515152
1655562602,200,,Aggregated,0.500000,0.000000,46000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,66,0,17000.0,21386.0191931213,4033.64550400147,47256.81896899914,4989.515151515152
1655562603,200,GET,/productpage,1.100000,0.000000,46000,47000,47000,47000,47000,51000,51000,51000,51000,51000,51000,67,0,17000.0,21830.512932641883,4033.64550400147,51167.09974100013,4979.134328358209
1655562603,200,,Aggregated,1.100000,0.000000,46000,47000,47000,47000,47000,51000,51000,51000,51000,51000,51000,67,0,17000.0,21830.512932641883,4033.64550400147,51167.09974100013,4979.134328358209
1655562604,200,GET,/productpage,1.100000,0.000000,47000,47000,47000,47000,51000,51000,51000,51000,51000,51000,51000,67,0,17000.0,21830.512932641883,4033.64550400147,51167.09974100013,4979.134328358209
1655562604,200,,Aggregated,1.100000,0.000000,47000,47000,47000,47000,51000,51000,51000,51000,51000,51000,51000,67,0,17000.0,21830.512932641883,4033.64550400147,51167.09974100013,4979.134328358209
1655562605,200,GET,/productpage,1.100000,0.000000,47000,47000,51000,54000,54000,54000,54000,54000,54000,54000,54000,69,0,17000.0,22757.654594652282,4033.64550400147,53972.0084340006,4988.260869565217
1655562605,200,,Aggregated,1.100000,0.000000,47000,47000,51000,54000,54000,54000,54000,54000,54000,54000,54000,69,0,17000.0,22757.654594652282,4033.64550400147,53972.0084340006,4988.260869565217
1655562606,200,GET,/productpage,1.100000,0.000000,47000,47000,51000,54000,54000,54000,54000,54000,54000,54000,54000,69,0,17000.0,22757.654594652282,4033.64550400147,53972.0084340006,4988.260869565217
1655562606,200,,Aggregated,1.100000,0.000000,47000,47000,51000,54000,54000,54000,54000,54000,54000,54000,54000,69,0,17000.0,22757.654594652282,4033.64550400147,53972.0084340006,4988.260869565217
1655562607,200,GET,/productpage,1.100000,0.000000,51000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,69,0,17000.0,22757.654594652282,4033.64550400147,53972.0084340006,4988.260869565217
1655562607,200,,Aggregated,1.100000,0.000000,51000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,69,0,17000.0,22757.654594652282,4033.64550400147,53972.0084340006,4988.260869565217
1655562608,200,GET,/productpage,1.100000,0.000000,51000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,69,0,17000.0,22757.654594652282,4033.64550400147,53972.0084340006,4988.260869565217
1655562608,200,,Aggregated,1.100000,0.000000,51000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,69,0,17000.0,22757.654594652282,4033.64550400147,53972.0084340006,4988.260869565217
1655562609,200,GET,/productpage,1.100000,0.000000,51000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,69,0,17000.0,22757.654594652282,4033.64550400147,53972.0084340006,4988.260869565217
1655562609,200,,Aggregated,1.100000,0.000000,51000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,69,0,17000.0,22757.654594652282,4033.64550400147,53972.0084340006,4988.260869565217
1655562610,200,GET,/productpage,0.500000,0.000000,58000,58000,59000,59000,59000,59000,59000,59000,59000,59000,59000,72,0,19000.0,24255.862380083378,4033.64550400147,58994.083466997836,4987.055555555556
1655562610,200,,Aggregated,0.500000,0.000000,58000,58000,59000,59000,59000,59000,59000,59000,59000,59000,59000,72,0,19000.0,24255.862380083378,4033.64550400147,58994.083466997836,4987.055555555556
1655562611,200,GET,/productpage,0.300000,0.000000,58000,59000,59000,59000,60000,60000,60000,60000,60000,60000,60000,73,0,19000.0,24743.308273479463,4033.64550400147,59839.41259799758,4991.260273972603
1655562611,200,,Aggregated,0.300000,0.000000,58000,59000,59000,59000,60000,60000,60000,60000,60000,60000,60000,73,0,19000.0,24743.308273479463,4033.64550400147,59839.41259799758,4991.260273972603
1655562612,200,GET,/productpage,0.300000,0.000000,58000,59000,59000,59000,60000,60000,60000,60000,60000,60000,60000,73,0,19000.0,24743.308273479463,4033.64550400147,59839.41259799758,4991.260273972603
1655562612,200,,Aggregated,0.300000,0.000000,58000,59000,59000,59000,60000,60000,60000,60000,60000,60000,60000,73,0,19000.0,24743.308273479463,4033.64550400147,59839.41259799758,4991.260273972603
1655562613,200,GET,/productpage,0.400000,0.000000,59000,59000,60000,60000,62000,62000,62000,62000,62000,62000,62000,74,0,19000.0,25242.61950936489,4033.64550400147,61692.339729001105,4995.2972972972975
1655562613,200,,Aggregated,0.400000,0.000000,59000,59000,60000,60000,62000,62000,62000,62000,62000,62000,62000,74,0,19000.0,25242.61950936489,4033.64550400147,61692.339729001105,4995.2972972972975
1655562614,200,GET,/productpage,0.600000,0.000000,59000,60000,62000,62000,62000,62000,62000,62000,62000,62000,62000,75,0,20000.0,25733.719623799996,4033.64550400147,62075.12809199761,4999.28
1655562614,200,,Aggregated,0.600000,0.000000,59000,60000,62000,62000,62000,62000,62000,62000,62000,62000,62000,75,0,20000.0,25733.719623799996,4033.64550400147,62075.12809199761,4999.28
1655562615,200,GET,/productpage,0.600000,0.000000,59000,60000,62000,62000,62000,62000,62000,62000,62000,62000,62000,75,0,20000.0,25733.719623799996,4033.64550400147,62075.12809199761,4999.28
1655562615,200,,Aggregated,0.600000,0.000000,59000,60000,62000,62000,62000,62000,62000,62000,62000,62000,62000,75,0,20000.0,25733.719623799996,4033.64550400147,62075.12809199761,4999.28
1655562616,200,GET,/productpage,0.600000,0.000000,59000,60000,62000,62000,62000,62000,62000,62000,62000,62000,62000,75,0,20000.0,25733.719623799996,4033.64550400147,62075.12809199761,4999.28
1655562616,200,,Aggregated,0.600000,0.000000,59000,60000,62000,62000,62000,62000,62000,62000,62000,62000,62000,75,0,20000.0,25733.719623799996,4033.64550400147,62075.12809199761,4999.28
1655562617,200,GET,/productpage,0.600000,0.000000,60000,60000,62000,62000,62000,62000,62000,62000,62000,62000,62000,75,0,20000.0,25733.719623799996,4033.64550400147,62075.12809199761,4999.28
1655562617,200,,Aggregated,0.600000,0.000000,60000,60000,62000,62000,62000,62000,62000,62000,62000,62000,62000,75,0,20000.0,25733.719623799996,4033.64550400147,62075.12809199761,4999.28
1655562618,200,GET,/productpage,0.700000,0.000000,60000,62000,62000,62000,66000,66000,66000,66000,66000,66000,66000,76,0,20000.0,26264.894554749993,4033.64550400147,66103.01437599992,4990.0
1655562618,200,,Aggregated,0.700000,0.000000,60000,62000,62000,62000,66000,66000,66000,66000,66000,66000,66000,76,0,20000.0,26264.894554749993,4033.64550400147,66103.01437599992,4990.0
1655562619,200,GET,/productpage,0.600000,0.000000,62000,62000,66000,66000,67000,67000,67000,67000,67000,67000,67000,77,0,20000.0,26797.275047467512,4033.64550400147,67258.19249399865,4993.896103896104
1655562619,200,,Aggregated,0.600000,0.000000,62000,62000,66000,66000,67000,67000,67000,67000,67000,67000,67000,77,0,20000.0,26797.275047467512,4033.64550400147,67258.19249399865,4993.896103896104
1655562620,200,GET,/productpage,0.600000,0.000000,66000,66000,67000,67000,69000,69000,69000,69000,69000,69000,69000,79,0,21000.0,27825.71044140501,4033.64550400147,68561.53979599912,4976.177215189873
1655562620,200,,Aggregated,0.600000,0.000000,66000,66000,67000,67000,69000,69000,69000,69000,69000,69000,69000,79,0,21000.0,27825.71044140501,4033.64550400147,68561.53979599912,4976.177215189873
1655562621,200,GET,/productpage,0.700000,0.000000,66000,67000,69000,69000,69000,69000,69000,69000,69000,69000,69000,80,0,21000.0,28344.34900078741,4033.64550400147,69316.79519199679,4980.1
1655562621,200,,Aggregated,0.700000,0.000000,66000,67000,69000,69000,69000,69000,69000,69000,69000,69000,69000,80,0,21000.0,28344.34900078741,4033.64550400147,69316.79519199679,4980.1
1655562622,200,GET,/productpage,0.800000,0.000000,69000,69000,69000,69000,70000,70000,70000,70000,70000,70000,70000,82,0,21000.0,29344.412124390106,4033.64550400147,70149.72131099785,4975.5609756097565
1655562622,200,,Aggregated,0.800000,0.000000,69000,69000,69000,69000,70000,70000,70000,70000,70000,70000,70000,82,0,21000.0,29344.412124390106,4033.64550400147,70149.72131099785,4975.5609756097565
